Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-01-01 00:00:00+07:00,6977.3759765625,6977.3759765625,6977.3759765625,6977.3759765625,6029.20849609375,0,0.0,0.0
2020-01-02 00:00:00+07:00,6994.81982421875,7221.58447265625,6994.81982421875,7169.25390625,6195.01123046875,4933717,0.0,0.0
2020-01-03 00:00:00+07:00,7186.697265625,7308.8017578125,7099.48046875,7116.923828125,6149.79296875,4059634,0.0,0.0
2020-01-06 00:00:00+07:00,7029.70654296875,7099.48046875,6959.9326171875,6959.9326171875,6014.13525390625,4745078,0.0,0.0
2020-01-07 00:00:00+07:00,6977.3759765625,7099.48046875,6977.3759765625,7099.48046875,6134.7197265625,3722086,0.0,0.0
2020-01-08 00:00:00+07:00,7029.70654296875,7099.48046875,6942.4892578125,7012.26318359375,6059.3544921875,6929825,0.0,0.0
2020-01-09 00:00:00+07:00,7082.03662109375,7256.47119140625,7064.59326171875,7239.02783203125,6255.3037109375,9686363,0.0,0.0
2020-01-10 00:00:00+07:00,7239.02783203125,7430.90576171875,7239.02783203125,7343.6884765625,6345.74169921875,8894059,0.0,0.0
2020-01-13 00:00:00+07:00,7326.2451171875,7378.5751953125,7186.697265625,7186.697265625,6210.08447265625,3665188,0.0,0.0
2020-01-14 00:00:00+07:00,7221.58447265625,7430.90576171875,7204.14111328125,7378.5751953125,6375.8876953125,5875073,0.0,0.0
2020-01-15 00:00:00+07:00,7378.5751953125,7570.453125,7378.5751953125,7553.009765625,6526.6181640625,5802525,0.0,0.0
2020-01-16 00:00:00+07:00,7570.453125,7657.67041015625,7553.009765625,7622.78369140625,6586.91064453125,8067215,0.0,0.0
2020-01-17 00:00:00+07:00,7657.67041015625,7727.4443359375,7570.453125,7640.22705078125,6601.98291015625,6845553,0.0,0.0
2020-01-20 00:00:00+07:00,7605.33984375,7849.54833984375,7587.896484375,7849.54833984375,6782.859375,7103300,0.0,0.0
2020-01-21 00:00:00+07:00,7919.32177734375,8233.3037109375,7884.43505859375,8215.8603515625,7099.39208984375,15333872,0.0,0.0
2020-01-22 00:00:00+07:00,8198.4169921875,8303.078125,8058.86962890625,8233.3037109375,7114.4658203125,7819730,0.0,0.0
2020-01-23 00:00:00+07:00,8233.3037109375,8233.3037109375,8233.3037109375,8233.3037109375,7114.4658203125,0,0.0,0.0
2020-01-24 00:00:00+07:00,8233.3037109375,8233.3037109375,8233.3037109375,8233.3037109375,7114.4658203125,0,0.0,0.0
2020-01-27 00:00:00+07:00,8233.3037109375,8233.3037109375,8233.3037109375,8233.3037109375,7114.4658203125,0,0.0,0.0
2020-01-28 00:00:00+07:00,8233.3037109375,8233.3037109375,8233.3037109375,8233.3037109375,7114.4658203125,0,0.0,0.0
2020-01-29 00:00:00+07:00,8233.3037109375,8233.3037109375,8233.3037109375,8233.3037109375,7114.4658203125,0,0.0,0.0
2020-01-30 00:00:00+07:00,8023.982421875,8163.5302734375,7797.2177734375,7919.32177734375,6843.15087890625,12259766,0.0,0.0
2020-01-31 00:00:00+07:00,7849.54833984375,8058.86962890625,7832.10498046875,7832.10498046875,6767.78662109375,13370871,0.0,0.0
2020-02-03 00:00:00+07:00,7553.009765625,8180.9736328125,7413.46240234375,7884.43505859375,6813.0048828125,12989925,0.0,0.0
2020-02-04 00:00:00+07:00,7919.32177734375,8180.9736328125,7849.54833984375,8180.9736328125,7069.2470703125,13090966,0.0,0.0
2020-02-05 00:00:00+07:00,8320.521484375,8582.1728515625,8285.6337890625,8425.181640625,7280.2685546875,18349734,0.0,0.0
2020-02-06 00:00:00+07:00,8372.8515625,8896.154296875,8215.8603515625,8896.154296875,7687.240234375,24269352,0.0,0.0
2020-02-07 00:00:00+07:00,8756.607421875,8948.4853515625,8686.8330078125,8843.82421875,7642.02197265625,17029725,0.0,0.0
2020-02-10 00:00:00+07:00,8651.9462890625,8826.380859375,8582.1728515625,8582.1728515625,7415.92626953125,13838955,0.0,0.0
