Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-11-10 00:00:00+07:00,7128.01416015625,7148.978515625,6876.43701171875,6876.43701171875,5504.76513671875,8325690,0.0,0.0
2020-11-11 00:00:00+07:00,6918.36669921875,6928.84912109375,6855.47216796875,6855.47216796875,5487.98193359375,3979919,0.0,0.0
2020-11-12 00:00:00+07:00,6834.50732421875,6918.36669921875,6834.50732421875,6886.91943359375,5513.15625,4334705,0.0,0.0
2020-11-13 00:00:00+07:00,6918.36669921875,6918.36669921875,6865.95458984375,6907.88427734375,5529.93896484375,5233499,0.0,0.0
2020-11-16 00:00:00+07:00,6918.36669921875,6928.84912109375,6844.98974609375,6886.91943359375,5513.15625,4135179,0.0,0.0
2020-11-17 00:00:00+07:00,6886.91943359375,6918.36669921875,6876.43701171875,6897.40185546875,5521.54736328125,5654778,0.0,0.0
2020-11-18 00:00:00+07:00,6834.50732421875,6907.88427734375,6834.50732421875,6907.88427734375,5529.93896484375,4595142,0.0,0.0
2020-11-19 00:00:00+07:00,8664.310546875,8664.310546875,8483.1748046875,8543.5537109375,6839.3349609375,4055948,0.0,1.44
2020-11-20 00:00:00+07:00,8573.7431640625,8573.7431640625,8483.1748046875,8513.3642578125,6815.1669921875,1399571,0.0,0.0
2020-11-23 00:00:00+07:00,8513.3642578125,8513.3642578125,8302.0400390625,8437.8916015625,6754.74951171875,1635616,0.0,0.0
2020-11-24 00:00:00+07:00,8437.8916015625,8452.986328125,8302.0400390625,8437.8916015625,6754.74951171875,1992266,0.0,0.0
2020-11-25 00:00:00+07:00,8437.8916015625,8452.986328125,8392.607421875,8452.986328125,6766.83251953125,1648799,0.0,0.0
2020-11-26 00:00:00+07:00,8437.8916015625,8452.986328125,8347.3232421875,8452.986328125,6766.83251953125,1716406,0.0,0.0
2020-11-27 00:00:00+07:00,8437.8916015625,8452.986328125,8407.7021484375,8452.986328125,6766.83251953125,1179592,0.0,0.0
2020-11-30 00:00:00+07:00,8452.986328125,8452.986328125,8332.2294921875,8332.2294921875,6670.16455078125,1037290,0.0,0.0
2020-12-01 00:00:00+07:00,8211.4716796875,8905.82421875,8211.4716796875,8905.82421875,7129.34130859375,10779438,0.0,0.0
2020-12-02 00:00:00+07:00,9086.9599609375,9524.7041015625,9056.7705078125,9524.7041015625,7624.77099609375,5622699,0.0,0.0
2020-12-03 00:00:00+07:00,10037.9208984375,10188.8671875,9781.3125,9781.3125,7830.1923828125,4243101,0.0,0.0
2020-12-04 00:00:00+07:00,9660.5556640625,9962.4482421875,9373.7578125,9841.6904296875,7878.525390625,5099466,0.0,0.0
2020-12-07 00:00:00+07:00,9841.6904296875,9902.0693359375,9630.3662109375,9690.7451171875,7757.6904296875,2433947,0.0,0.0
2020-12-08 00:00:00+07:00,9690.7451171875,10068.1103515625,9645.4609375,9841.6904296875,7878.525390625,2974040,0.0,0.0
2020-12-09 00:00:00+07:00,9902.0693359375,9917.1640625,9720.93359375,9720.93359375,7781.85791015625,2720207,0.0,0.0
2020-12-10 00:00:00+07:00,9720.93359375,9781.3125,9524.7041015625,9569.9873046875,7661.02001953125,2614143,0.0,0.0
2020-12-11 00:00:00+07:00,9569.9873046875,9811.501953125,9479.419921875,9690.7451171875,7757.6904296875,3209289,0.0,0.0
2020-12-14 00:00:00+07:00,9690.7451171875,9781.3125,9615.271484375,9615.271484375,7697.2734375,2578104,0.0,0.0
2020-12-15 00:00:00+07:00,9600.1767578125,9902.0693359375,9569.9873046875,9645.4609375,7721.439453125,2385519,0.0,0.0
2020-12-16 00:00:00+07:00,9645.4609375,9811.501953125,9630.3662109375,9781.3125,7830.1923828125,2632362,0.0,0.0
2020-12-17 00:00:00+07:00,9811.501953125,10113.3935546875,9660.5556640625,9902.0693359375,7926.86181640625,6807857,0.0,0.0
2020-12-18 00:00:00+07:00,9962.4482421875,10083.205078125,9856.78515625,10022.826171875,8023.52978515625,1937876,0.0,0.0
2020-12-21 00:00:00+07:00,10022.826171875,10264.33984375,10022.826171875,10188.8671875,8156.45068359375,2119530,0.0,0.0
2020-12-22 00:00:00+07:00,10113.3935546875,10188.8671875,10007.7314453125,10098.2998046875,8083.94775390625,2248814,0.0,0.0
2020-12-23 00:00:00+07:00,10068.1103515625,10098.2998046875,9886.974609375,9886.974609375,7914.77734375,2801892,0.0,0.0
2020-12-24 00:00:00+07:00,9886.974609375,9962.4482421875,9600.1767578125,9690.7451171875,7757.6904296875,2614375,0.0,0.0
2020-12-25 00:00:00+07:00,9660.5556640625,9932.2587890625,9630.3662109375,9902.0693359375,7926.86181640625,1480593,0.0,0.0
2020-12-28 00:00:00+07:00,10022.826171875,10083.205078125,9796.4072265625,9886.974609375,7914.77734375,2888214,0.0,0.0
2020-12-29 00:00:00+07:00,9886.974609375,9932.2587890625,9841.6904296875,9932.2587890625,7951.0283203125,1193173,0.0,0.0
2020-12-30 00:00:00+07:00,10022.826171875,10113.3935546875,9932.2587890625,9962.4482421875,7975.19580078125,2849757,0.0,0.0
2020-12-31 00:00:00+07:00,9902.0693359375,9992.63671875,9781.3125,9781.3125,7830.1923828125,4606774,0.0,0.0
2021-01-01 00:00:00+07:00,9781.3125,9781.3125,9781.3125,9781.3125,7830.1923828125,0,0.0,0.0
2021-01-04 00:00:00+07:00,9917.1640625,10022.826171875,9871.8798828125,9962.4482421875,7975.19580078125,313621,0.0,0.0
2021-01-05 00:00:00+07:00,9962.4482421875,10656.7998046875,9962.4482421875,10656.7998046875,8531.04296875,710551,0.0,0.0
2021-01-06 00:00:00+07:00,10868.125,11094.5439453125,10656.7998046875,10671.89453125,8543.1259765625,235514,0.0,0.0
2021-01-07 00:00:00+07:00,10656.7998046875,10656.7998046875,10445.4755859375,10566.232421875,8458.541015625,343400,0.0,0.0
2021-01-08 00:00:00+07:00,10566.232421875,10717.1787109375,10490.759765625,10490.759765625,8398.123046875,427867,0.0,0.0
2021-01-11 00:00:00+07:00,10566.232421875,10566.232421875,10385.0966796875,10400.19140625,8325.62109375,334986,0.0,0.0
2021-01-12 00:00:00+07:00,10294.529296875,10536.04296875,10294.529296875,10400.19140625,8325.62109375,200468,0.0,0.0
2021-01-13 00:00:00+07:00,10536.04296875,10626.611328125,10460.5703125,10475.6650390625,8386.0380859375,348601,0.0,0.0
2021-01-14 00:00:00+07:00,10490.759765625,10717.1787109375,10490.759765625,10626.611328125,8506.8759765625,271090,0.0,0.0
2021-01-15 00:00:00+07:00,10717.1787109375,10853.0302734375,10717.1787109375,10762.462890625,8615.6279296875,273011,0.0,0.0
2021-01-18 00:00:00+07:00,10747.3681640625,10807.74609375,10656.7998046875,10656.7998046875,8531.04296875,219217,0.0,0.0
2021-01-19 00:00:00+07:00,10566.232421875,10656.7998046875,9917.1640625,9962.4482421875,7975.19580078125,342141,0.0,0.0
2021-01-20 00:00:00+07:00,9962.4482421875,10113.3935546875,9283.1904296875,9947.353515625,7963.1123046875,281722,0.0,0.0
2021-01-21 00:00:00+07:00,10113.3935546875,10294.529296875,9962.4482421875,10294.529296875,8241.03515625,200766,0.0,0.0
2021-01-22 00:00:00+07:00,10354.908203125,10354.908203125,10264.33984375,10309.6240234375,8253.1181640625,214281,0.0,0.0
2021-01-25 00:00:00+07:00,10324.71875,10324.71875,10203.9619140625,10309.6240234375,8253.1181640625,136373,0.0,0.0
2021-01-26 00:00:00+07:00,10309.6240234375,10309.6240234375,9962.4482421875,9992.63671875,7999.36328125,165621,0.0,0.0
2021-01-27 00:00:00+07:00,9962.4482421875,10234.1513671875,9902.0693359375,10098.2998046875,8083.94775390625,279106,0.0,0.0
2021-01-28 00:00:00+07:00,9419.0419921875,9962.4482421875,9403.947265625,9403.947265625,7528.1025390625,357677,0.0,0.0
2021-01-29 00:00:00+07:00,8815.2568359375,9660.5556640625,8815.2568359375,9539.798828125,7636.8544921875,151676,0.0,0.0
2021-02-01 00:00:00+07:00,9660.5556640625,9660.5556640625,9268.095703125,9373.7578125,7503.9345703125,94172,0.0,0.0
2021-02-02 00:00:00+07:00,9358.6630859375,9660.5556640625,9358.6630859375,9645.4609375,7721.439453125,128423,0.0,0.0
2021-02-03 00:00:00+07:00,9811.501953125,10234.1513671875,9660.5556640625,10234.1513671875,8192.701171875,179302,0.0,0.0
2021-02-04 00:00:00+07:00,10264.33984375,10264.33984375,10053.015625,10203.9619140625,8168.53369140625,104209,0.0,0.0
2021-02-05 00:00:00+07:00,10234.1513671875,10717.1787109375,10203.9619140625,10686.9892578125,8555.208984375,508293,0.0,0.0
2021-02-08 00:00:00+07:00,10717.1787109375,10988.8818359375,10294.529296875,10505.8544921875,8410.2060546875,448636,0.0,0.0
2021-02-09 00:00:00+07:00,10385.0966796875,10868.125,10385.0966796875,10868.125,8700.212890625,361685,0.0,0.0
2021-02-10 00:00:00+07:00,10868.125,10868.125,10868.125,10868.125,8700.212890625,0,0.0,0.0
2021-02-11 00:00:00+07:00,10868.125,10868.125,10868.125,10868.125,8700.212890625,0,0.0,0.0
2021-02-12 00:00:00+07:00,10868.125,10868.125,10868.125,10868.125,8700.212890625,0,0.0,0.0
2021-02-15 00:00:00+07:00,10868.125,10868.125,10868.125,10868.125,8700.212890625,0,0.0,0.0
2021-02-16 00:00:00+07:00,10868.125,10868.125,10868.125,10868.125,8700.212890625,0,0.0,0.0
2021-02-17 00:00:00+07:00,10868.125,11411.53125,10837.935546875,11396.4365234375,9123.140625,378247,0.0,0.0
2021-02-18 00:00:00+07:00,11381.341796875,11381.341796875,11109.638671875,11305.869140625,9050.638671875,260722,0.0,0.0
2021-02-19 00:00:00+07:00,11109.638671875,11471.9091796875,11109.638671875,11351.15234375,9086.8896484375,176155,0.0,0.0
2021-02-22 00:00:00+07:00,11411.53125,11441.720703125,11290.7744140625,11381.341796875,9111.056640625,373941,0.0,0.0
2021-02-23 00:00:00+07:00,11320.962890625,11441.720703125,10596.421875,11230.3955078125,8990.220703125,464138,0.0,0.0
2021-02-24 00:00:00+07:00,11230.3955078125,11230.3955078125,11230.3955078125,11230.3955078125,8990.220703125,0,0.0,0.0
2021-02-25 00:00:00+07:00,11230.3955078125,11230.3955078125,11230.3955078125,11230.3955078125,8990.220703125,0,0.0,0.0
2021-02-26 00:00:00+07:00,11471.9091796875,12015.3154296875,11471.9091796875,11985.126953125,9594.4033203125,364268,0.0,0.0
2021-03-01 00:00:00+07:00,12377.5869140625,12815.330078125,12347.3974609375,12815.330078125,10259.001953125,328395,0.0,0.0
2021-03-02 00:00:00+07:00,13434.2099609375,13464.3994140625,12860.6142578125,13162.5068359375,10536.92578125,369668,0.0,0.0
2021-03-03 00:00:00+07:00,13011.560546875,13102.1279296875,12996.4658203125,13041.75,10440.255859375,227730,0.0,0.0
2021-03-04 00:00:00+07:00,13041.75,13056.8447265625,12588.9111328125,12679.478515625,10150.2490234375,343003,0.0,0.0
2021-03-05 00:00:00+07:00,12679.478515625,13132.3173828125,12317.2080078125,13071.939453125,10464.423828125,168603,0.0,0.0
2021-03-08 00:00:00+07:00,13253.07421875,13253.07421875,12981.37109375,13026.6552734375,10428.171875,160984,0.0,0.0
2021-03-09 00:00:00+07:00,12981.37109375,13071.939453125,12890.8037109375,12981.37109375,10391.9228515625,106561,0.0,0.0
2021-03-10 00:00:00+07:00,12936.087890625,12996.4658203125,12920.9931640625,12966.2763671875,10379.837890625,105964,0.0,0.0
2021-03-11 00:00:00+07:00,13222.884765625,13222.884765625,13041.75,13056.8447265625,10452.3408203125,112192,0.0,0.0
2021-03-12 00:00:00+07:00,13087.033203125,13283.263671875,13087.033203125,13117.22265625,10500.673828125,147536,0.0,0.0
2021-03-15 00:00:00+07:00,13253.07421875,13283.263671875,13162.5068359375,13192.6962890625,10561.0927734375,164330,0.0,0.0
2021-03-16 00:00:00+07:00,13253.07421875,13283.263671875,13102.1279296875,13132.3173828125,10512.7568359375,107024,0.0,0.0
2021-03-17 00:00:00+07:00,13132.3173828125,14037.994140625,13132.3173828125,13887.048828125,11116.9404296875,437672,0.0,0.0
2021-03-18 00:00:00+07:00,13887.048828125,14037.994140625,13615.345703125,13811.5751953125,11056.521484375,181389,0.0,0.0
2021-03-19 00:00:00+07:00,13811.5751953125,13826.669921875,13766.291015625,13796.48046875,11044.4365234375,217859,0.0,0.0
2021-03-22 00:00:00+07:00,13887.048828125,13917.2373046875,13615.345703125,13630.439453125,10911.517578125,235845,0.0,0.0
2021-03-23 00:00:00+07:00,13630.439453125,13645.5341796875,12981.37109375,13434.2099609375,10754.431640625,201926,0.0,0.0
