Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-01-01 00:00:00+07:00,56000.0,56000.0,56000.0,56000.0,41776.30078125,0,0.0,0.0
2020-01-02 00:00:00+07:00,56100.0,57100.0,55400.0,56500.0,42149.296875,380760,0.0,0.0
2020-01-03 00:00:00+07:00,56600.0,58100.0,56600.0,57100.0,42596.91015625,586600,0.0,0.0
2020-01-06 00:00:00+07:00,58000.0,58000.0,57100.0,57300.0,42746.11328125,497990,0.0,0.0
2020-01-07 00:00:00+07:00,57500.0,57500.0,56400.0,56500.0,42149.296875,290780,0.0,0.0
2020-01-08 00:00:00+07:00,57000.0,57000.0,55600.0,55700.0,41552.49609375,237220,0.0,0.0
2020-01-09 00:00:00+07:00,55700.0,56300.0,55700.0,56200.0,41925.50390625,128140,0.0,0.0
2020-01-10 00:00:00+07:00,56200.0,56500.0,55700.0,55700.0,41552.49609375,135340,0.0,0.0
2020-01-13 00:00:00+07:00,55700.0,56200.0,55600.0,55900.0,41701.69921875,166780,0.0,0.0
2020-01-14 00:00:00+07:00,55800.0,55800.0,55200.0,55500.0,41403.296875,94530,0.0,0.0
2020-01-15 00:00:00+07:00,55500.0,55500.0,54700.0,55400.0,41328.69921875,176290,0.0,0.0
2020-01-16 00:00:00+07:00,55500.0,56100.0,55200.0,55700.0,41552.49609375,176180,0.0,0.0
2020-01-17 00:00:00+07:00,56000.0,56800.0,56000.0,56200.0,41925.50390625,128190,0.0,0.0
2020-01-20 00:00:00+07:00,56200.0,56400.0,55700.0,56000.0,41776.30078125,265570,0.0,0.0
2020-01-21 00:00:00+07:00,56400.0,57000.0,56300.0,56900.0,42447.703125,605240,0.0,0.0
2020-01-22 00:00:00+07:00,56900.0,57700.0,56900.0,57300.0,42746.11328125,392620,0.0,0.0
2020-01-23 00:00:00+07:00,57300.0,57300.0,57300.0,57300.0,42746.11328125,0,0.0,0.0
2020-01-24 00:00:00+07:00,57300.0,57300.0,57300.0,57300.0,42746.11328125,0,0.0,0.0
2020-01-27 00:00:00+07:00,57300.0,57300.0,57300.0,57300.0,42746.11328125,0,0.0,0.0
2020-01-28 00:00:00+07:00,57300.0,57300.0,57300.0,57300.0,42746.11328125,0,0.0,0.0
2020-01-29 00:00:00+07:00,57300.0,57300.0,57300.0,57300.0,42746.11328125,0,0.0,0.0
2020-01-30 00:00:00+07:00,56000.0,56800.0,55400.0,55400.0,41328.69921875,314560,0.0,0.0
2020-01-31 00:00:00+07:00,55700.0,55700.0,53000.0,53000.0,39538.2890625,672920,0.0,0.0
2020-02-03 00:00:00+07:00,49550.0,51400.0,49300.0,51000.0,38046.2734375,594560,0.0,0.0
2020-02-04 00:00:00+07:00,51800.0,52000.0,50000.0,50700.0,37822.47265625,578180,0.0,0.0
2020-02-05 00:00:00+07:00,50800.0,52000.0,50800.0,51500.0,38419.27734375,186410,0.0,0.0
2020-02-06 00:00:00+07:00,51500.0,52300.0,51200.0,52000.0,38792.27734375,547380,0.0,0.0
2020-02-07 00:00:00+07:00,52300.0,52500.0,51700.0,51800.0,38643.08203125,345610,0.0,0.0
2020-02-10 00:00:00+07:00,51300.0,51800.0,50700.0,51600.0,38493.875,357180,0.0,0.0
2020-02-11 00:00:00+07:00,51600.0,52800.0,51500.0,52800.0,39389.0859375,427820,0.0,0.0
2020-02-12 00:00:00+07:00,52800.0,53100.0,52800.0,52900.0,39463.6875,637550,0.0,0.0
2020-02-13 00:00:00+07:00,52800.0,53800.0,52800.0,53300.0,39762.0859375,506100,0.0,0.0
2020-02-14 00:00:00+07:00,53300.0,53700.0,53200.0,53300.0,39762.0859375,612290,0.0,0.0
2020-02-17 00:00:00+07:00,53300.0,53400.0,52700.0,53100.0,39612.8828125,371440,0.0,0.0
2020-02-18 00:00:00+07:00,53000.0,53000.0,52600.0,52800.0,39389.0859375,254370,0.0,0.0
2020-02-19 00:00:00+07:00,52900.0,53300.0,52800.0,52900.0,39463.6875,337410,0.0,0.0
2020-02-20 00:00:00+07:00,53300.0,53500.0,53100.0,53200.0,39687.48828125,292760,0.0,0.0
2020-02-21 00:00:00+07:00,53400.0,53400.0,52800.0,52800.0,39389.0859375,288010,0.0,0.0
2020-02-24 00:00:00+07:00,51500.0,52000.0,50300.0,50600.0,37747.8671875,441450,0.0,0.0
2020-02-25 00:00:00+07:00,50400.0,51000.0,50100.0,50800.0,37897.0703125,282590,0.0,0.0
2020-02-26 00:00:00+07:00,50700.0,50700.0,50100.0,50100.0,37374.8671875,290260,0.0,0.0
2020-02-27 00:00:00+07:00,50100.0,51200.0,50100.0,51200.0,38195.47265625,238530,0.0,0.0
2020-02-28 00:00:00+07:00,50200.0,52100.0,50200.0,51600.0,38493.875,290640,0.0,0.0
2020-03-02 00:00:00+07:00,51600.0,51600.0,50800.0,50800.0,37897.0703125,135280,0.0,0.0
2020-03-03 00:00:00+07:00,51000.0,51500.0,50300.0,50300.0,37524.0703125,241940,0.0,0.0
2020-03-05 00:00:00+07:00,50700.0,50800.0,50300.0,50300.0,37524.0703125,165440,0.0,0.0
2020-03-06 00:00:00+07:00,50200.0,50200.0,49600.0,49700.0,37076.46875,167080,0.0,0.0
2020-03-09 00:00:00+07:00,46250.0,48000.0,46250.0,46250.0,34502.75390625,262470,0.0,0.0
2020-03-10 00:00:00+07:00,43050.0,45000.0,43050.0,43800.0,32675.0390625,518640,0.0,0.0
2020-03-11 00:00:00+07:00,44800.0,44800.0,40750.0,40900.0,30511.615234375,385470,0.0,0.0
2020-03-12 00:00:00+07:00,40000.0,40000.0,38050.0,38050.0,28385.50390625,465400,0.0,0.0
2020-03-13 00:00:00+07:00,35400.0,38000.0,35400.0,36150.0,26968.091796875,845640,0.0,0.0
2020-03-16 00:00:00+07:00,36300.0,38200.0,36300.0,36800.0,27452.99609375,632180,0.0,0.0
2020-03-17 00:00:00+07:00,37000.0,39350.0,36500.0,39350.0,29355.314453125,535980,0.0,0.0
2020-03-18 00:00:00+07:00,40900.0,42100.0,40000.0,42100.0,31406.82421875,880510,0.0,0.0
2020-03-19 00:00:00+07:00,41700.0,41800.0,40100.0,40100.0,29914.814453125,510280,0.0,0.0
2020-03-20 00:00:00+07:00,41000.0,41500.0,40100.0,40600.0,30287.818359375,381290,0.0,0.0
2020-03-23 00:00:00+07:00,39100.0,39600.0,37800.0,37800.0,28199.00390625,585750,0.0,0.0
2020-03-24 00:00:00+07:00,37800.0,37900.0,35400.0,37500.0,27975.201171875,1147220,0.0,0.0
2020-03-25 00:00:00+07:00,38500.0,40100.0,38500.0,40100.0,29914.814453125,469810,0.0,0.0
2020-03-26 00:00:00+07:00,40000.0,41000.0,39000.0,39450.0,29429.91015625,418920,0.0,0.0
2020-03-27 00:00:00+07:00,39000.0,39600.0,38100.0,39500.0,29467.21484375,713230,0.0,0.0
2020-03-30 00:00:00+07:00,35100.0,37450.0,35100.0,35800.0,28131.365234375,728950,2000.0,0.0
2020-03-31 00:00:00+07:00,36000.0,37450.0,35500.0,36500.0,28681.41796875,383160,0.0,0.0
2020-04-01 00:00:00+07:00,36500.0,39000.0,36000.0,38900.0,30567.318359375,595360,0.0,0.0
2020-04-02 00:00:00+07:00,38900.0,38900.0,38900.0,38900.0,30567.318359375,0,0.0,0.0
2020-04-03 00:00:00+07:00,40200.0,40400.0,39300.0,39900.0,31353.115234375,851510,0.0,0.0
2020-04-06 00:00:00+07:00,40800.0,41050.0,39900.0,40100.0,31510.275390625,1924660,0.0,0.0
2020-04-07 00:00:00+07:00,39100.0,39400.0,38100.0,38850.0,30528.03125,1194700,0.0,0.0
2020-04-08 00:00:00+07:00,38400.0,38800.0,38000.0,38400.0,30174.421875,941540,0.0,0.0
2020-04-09 00:00:00+07:00,39000.0,41000.0,39000.0,40000.0,31431.69140625,1936030,0.0,0.0
2020-04-10 00:00:00+07:00,40100.0,41500.0,39600.0,40750.0,32021.041015625,1638300,0.0,0.0
2020-04-13 00:00:00+07:00,40900.0,41400.0,40350.0,40350.0,31706.71875,1328310,0.0,0.0
2020-04-14 00:00:00+07:00,40350.0,40350.0,39000.0,39600.0,31117.37890625,1122090,0.0,0.0
2020-04-15 00:00:00+07:00,39600.0,40450.0,39150.0,39900.0,31353.115234375,1210150,0.0,0.0
2020-04-16 00:00:00+07:00,40000.0,41400.0,39850.0,41000.0,32217.48828125,1953570,0.0,0.0
2020-04-17 00:00:00+07:00,41600.0,41650.0,40950.0,41400.0,32531.802734375,1594470,0.0,0.0
2020-04-20 00:00:00+07:00,41400.0,44100.0,41400.0,43900.0,34496.28125,2466850,0.0,0.0
2020-04-21 00:00:00+07:00,41500.0,42900.0,40850.0,40850.0,32099.6171875,2649020,0.0,0.0
2020-04-22 00:00:00+07:00,39000.0,40800.0,38800.0,40700.0,31981.74609375,1125610,0.0,0.0
2020-04-23 00:00:00+07:00,41600.0,41600.0,40500.0,40700.0,31981.74609375,1233190,0.0,0.0
2020-04-24 00:00:00+07:00,41000.0,41500.0,40600.0,41350.0,32492.509765625,1094050,0.0,0.0
2020-04-27 00:00:00+07:00,41350.0,41350.0,40150.0,40200.0,31588.8515625,1102230,0.0,0.0
2020-04-28 00:00:00+07:00,40200.0,40500.0,39050.0,39700.0,31195.953125,1226410,0.0,0.0
2020-04-29 00:00:00+07:00,39700.0,39700.0,39700.0,39700.0,31195.953125,0,0.0,0.0
2020-04-30 00:00:00+07:00,39700.0,39700.0,39700.0,39700.0,31195.953125,0,0.0,0.0
2020-05-01 00:00:00+07:00,39700.0,39700.0,39700.0,39700.0,31195.953125,0,0.0,0.0
2020-05-04 00:00:00+07:00,41350.0,41350.0,40000.0,40100.0,31510.275390625,883050,0.0,0.0
2020-05-05 00:00:00+07:00,39500.0,40650.0,39500.0,40400.0,31746.009765625,545090,0.0,0.0
2020-05-06 00:00:00+07:00,41200.0,42300.0,40900.0,41950.0,32963.98828125,1700870,0.0,0.0
2020-05-07 00:00:00+07:00,42000.0,42400.0,41600.0,42050.0,33042.56640625,1269830,0.0,0.0
2020-05-08 00:00:00+07:00,42200.0,44950.0,42200.0,43800.0,34417.70703125,2375610,0.0,0.0
2020-05-11 00:00:00+07:00,44000.0,44500.0,43650.0,44300.0,34810.59765625,1344010,0.0,0.0
2020-05-12 00:00:00+07:00,44300.0,46000.0,43400.0,45550.0,35792.84375,1799500,0.0,0.0
2020-05-13 00:00:00+07:00,45550.0,46500.0,44600.0,45650.0,35871.421875,1755200,0.0,0.0
2020-05-14 00:00:00+07:00,45600.0,45800.0,44850.0,45600.0,35832.1328125,995730,0.0,0.0
2020-05-15 00:00:00+07:00,45600.0,45600.0,45600.0,45600.0,35832.1328125,0,0.0,0.0
2020-05-18 00:00:00+07:00,45600.0,45600.0,45600.0,45600.0,35832.1328125,0,0.0,0.0
2020-05-19 00:00:00+07:00,47500.0,47500.0,46300.0,47500.0,37325.13671875,1378600,0.0,0.0
2020-05-20 00:00:00+07:00,47500.0,47500.0,47500.0,47500.0,37325.13671875,0,0.0,0.0
2020-05-21 00:00:00+07:00,47000.0,47500.0,46500.0,47000.0,36932.23828125,1019750,0.0,0.0
2020-05-22 00:00:00+07:00,46900.0,46900.0,46200.0,46400.0,36460.765625,795930,0.0,0.0
2020-05-25 00:00:00+07:00,46400.0,46800.0,45500.0,46350.0,36421.46875,625220,0.0,0.0
2020-05-26 00:00:00+07:00,47000.0,47000.0,46400.0,47000.0,36932.23828125,626270,0.0,0.0
2020-05-27 00:00:00+07:00,47000.0,47650.0,46900.0,46900.0,36853.65625,958690,0.0,0.0
2020-05-28 00:00:00+07:00,46900.0,47000.0,46550.0,46800.0,36775.08203125,458950,0.0,0.0
